	cuizhaoyan	T386615	T4511947	T4546812	T4708931	T4771295	T4885622	T4978370	T5309201	T5356332	T5383979	T5392952	T5402558	T5404288	T5406460	T5407014	T5407024	T5411329	T5411337	T5412670	T5413224	T5414072	T5415755	T5415787	T5416619	T5418386	T5424389	T5425858	T5426822	T5427019	T5430860	T5433863	T5434631	T5436097	T5444043	T5445007	T5445301	T5450212	T5450491	T5453600	T5455039	T5462005	T5468269	T5468282	T5471149	T5513320	T5558516	T5558703	T5559825	T5564869	T5581107	T5581599	T5584547
b9d87ca530d850b365fd0338acfa255d	0.001223142	0	0	0	0	0	0	0.000162628	0	0	0.001114499	0.000857381	0	0.001869884	0	0	0.001740124	0.002757048	0	0.008903508	0	0	0.000684982	0	0.00461228	0.000485183	0	0	0.001545663	0	0	0	0.003386994	8.63E-05	0.001038915	0	0	0.000165604	0	0	0.002075055	0.075348963	0.017613468	0.036060755	0	0	0	0	0.006317002	0	0.000132162	0	0
efcef2c6df239d416e0a82bd1d453b83	0	0	0.007383462	0.013209986	0	0	0.000200445	0.000243942	0	0	0	0.003086571	0	0.000105843	0	0	0.082435135	0.004684909	0.001780372	0	0.001852233	0.019961397	0.010793098	0	0.001729605	7.46E-05	0.000173022	0	0.037780427	0.001059468	0	0.000217692	0.004183934	0	0.00528262	0.0006235	0	0	0	0	0.002958057	0	0.000797241	0	0.00084384	0	0	0	0.001378629	0	0	0.002062653	0.005715078
5e5f95ffd7a58001beea817ce39c4e45	0.183817833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335896	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000629115	0.000419426	0	0	0	0	0	0	0	0	0	0	0	0.000332917
f10b4245eabb64dc4964b68d87d9c721	0	0.001562873	0	0.00113113	0	0	0	0	0	0	0.002586479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110579281	0	0	0	0	0	0	0	0	0.04636581	0	0	0	0	0	0	0	0	0	0	0	0	0
fef34518234da52bf3c9a03394680713	0	0	0.000133897	0	0.00240371	0	0	0.004655228	0	0	0.003869204	0	0	0	0.017922094	0	0	0	0.021419525	0.000947182	0	0	0.000684982	0.001721896	0.001345248	0	0.002119515	0	0	0	0	0.027693552	0	0	0	0	0	0	0.000436089	0	8.83E-05	0.001931156	0	0.002175404	0.000223369	0	0.000152762	0	0.01475339	0	0.045654792	0	0
00b2b9660ddceffc9b2178724fe13d48	0.025706364	0	0	0	0	0	0.001336303	0	0	0	0.00220797	0	0.001881016	0.002875388	0.000406397	0	0	0	0.047978268	0.001842699	0	0.00124606	0	0	0	0.027356871	0	0	0	0	0.007830867	0	0	0.000345339	0	0	0.000235242	0	0	0	0.000331126	0.033388671	0.002169238	0.001724645	0	0	0.000196408	0	0	0	0.000792975	0.000103133	0
fa340ccb67301d9449a38f9c8cccfc8b	0.1721776	0	0	0	0	0	0	0	0	0	0.000105141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671056	0	0	0	0	0	0	0	0	0.002963024	0	0.000176217	0	0
435e620c793087e1596841a7fed56e60	0	0	0	0.000201988	0.000132488	0	0	0.000121971	0	6.66E-05	0	0	0	0	0.000955032	0.002324375	0	0	0	0	0	0	0.005350267	0	0.004948592	0.000970366	0.010705712	0	0	0	0	9.33E-05	0	7.19E-05	0	0	0	8.28E-05	0	8.39E-05	0.042030905	0	0.001019727	0	0	0	0.109835672	0.00026027	0.003251096	0	0	0	8.32E-05
112ff58e5495d95648fd17018f36a5f1	0	0	0	0	0	0	0.018685969	0	0.017973692	0	0	0	0.01688912	0	0	0	0	0	0	0	0	0.000781842	0.000388774	0	0	0	0.002552069	0	0	0	0	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0.106418422	0	0	0	0	0	0	0	0	0
0e9291a75a06b1a7617a2b29ba3212f6	0	0.000386122	0	0	0	0	0	0	0	0	0	0.000489932	0	0.0092965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000377469	0	0	0	0	0.18043284	0	0	0	0.000329225	0	0	0	0
896c028b40d9a1f81dffb45b34693094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161647816	0	0	9.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72E-05	0	0.000368716	0	0.00013964	0	0	0
588439b88061da5c71f7ec32a36b68ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136662333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887f3ac5a8d6bafbf9cedfacaa66fa5a	0	0	0	0.002686435	0	0	0	0	0	0	0	0.00115134	0.000540292	0	0	0.000103767	0	0	0.029844172	0	0.000365873	0.004104669	0.026658768	0	0.012419525	0.004851832	0	0	0	0	0	0	0	7.19E-05	0	0.010580611	0	0.00124203	0	0	0.005761589	0	0.000982646	0	0.012111585	0	0.039630753	8.68E-05	0	0	0	0.001779038	0.001914274
441ef14da317569027ff362170d1258e	0	0	0	0	0	0	0	0	0	0	0	0.184263387	0	0	0.000203198	0	0	0	0	0	0	0.000561949	0	0	0	0	0	0	0	0	0	0	0	0	0.000123261	0.000207833	0	0.000144904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59e319a18aead76851ea6b5ea1ca0f3c	0	0	0.016278047	0	0	0	0	0	0	0	0	0.117632649	0	0	0	0	0	0	0.004992383	0	0	0.001368223	0	0	0	0	0	0	0	0	0	0	0.009862129	0	0.003803487	0	0	0.000124203	0	0	0	0	0.000241026	0	0	0	0	0	0	0	0	0	0.021556388
2dfdb426803614d0ff73fd553c5412c3	0.000917356	0	0	0	0	0.000163528	0	0	0	0	0	0	0.000200108	0.001587638	0	0	0.001454432	0.00261194	0	0.006974702	0.000525943	0.000317623	0.000740521	0	0.003435188	0	0	0	0	0	0.000118393	0	0.00251036	0	0.000686741	0	0	0	0.001453629	0	0.001523179	0.059848896	0.014090774	0.030083293	0.00042192	0	0	0.001453173	0.004753184	0	0	0.000928194	0.000971008
75707408dbce3b7a41a45865702f6cbb	0	0	0.098643815	0	0	0	0	0	0	0	0	0	0.000460249	0.000141123	0.000203198	0	0	0	0	0	0	0.005790515	0.000777547	0	0.001849717	0.006736583	0	0	0	0.02911235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003245943
dc9187da4788c742c54b577a25b0fa56	0	0	0.004954188	0.011028521	0	0.000245292	0	0	0	0	0	0.002572142	0.001020551	0	0	0	0.065709166	0.003420398	0	0	0.001783632	0.015710132	0.008590047	0	0.001225137	0	0	0	0.029036389	0.001289788	6.77E-05	0	0.004363245	0	0.004366966	0.000585712	0	0	0	0	0.002759382	0.00011858	0.000537674	0	0.000645289	0	0	0	0.001296323	0	0	0.001779038	0.004022749
402281aba03dd75d0db60c3da26e9555	0.000856199	0	0	0	0	0.000136273	0.003429844	0.000853797	0	0	0.001640206	0.001102347	0	0.002504939	0.000792474	0	0.029660026	0.003213101	0	0	0	0	0.004109893	0.048828056	0.004900548	0	0.015831477	0	0	0	0	0	0.001972426	0	0	0	0	0.00082802	0.000314953	0	0.011324503	0.000626779	0	0	0.000471558	0	0	0.000477161	0.008642153	0	0.001879644	0	0.002080732
6915f53fae6954b08c3f9279fdfd82ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105611399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b7578b533cce7934cfcf31bf55ac922	0	0	0	0.001737093	0	0	0.001358575	0	0	0	0	0	0	0	0	0	0	0.012064677	0	0	0	0	0	0	0	0	0	4.48E-05	0.001015722	0.001013405	0	0	0.010559452	0	0	0	0	0.003332781	0	0	0.007041943	0	0.057308662	0	0.045542539	0	0	0	0.006337579	0	0	0	0
00f5ab7978974db7e54a9dc13f373c44	0	0	0	0	0	0.003488594	0.003585746	0.017360546	0.001230043	0	0	0	0	0	0	0	0	0.007317579	0	0	0	0	0.000888626	0	0.001177092	0.001026349	0	0	0.00097156	0.000644894	0	0	0	0	0	0	0	0	0	0	0.007660044	0	0	0	0	0	0	0	0.004773761	0	0.067990249	0	0
30abbc3fc7e03385f77c0ba2d94204cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130538289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afb555f2bd2944af9c857dc5f0a3d756	0.000896971	0	0	0	0.000511025	0.000735875	0.001670379	0	0	0	0	0	0.000940508	0.001111346	0.045739947	0.020234513	0.008726593	0	0.00042215	0.00080941	0	0	0.002813981	0.002424711	0.016094936	0.001212958	0.000821853	0.000582498	0.00072867	0	0	0	0.001155563	0	0.002165874	0	0.001254626	0	0.000799496	0.000733968	0	0.000389619	0.000704539	0.000391965	0.000670108	0.007899854	0.008576479	0.008610593	0.002098809	0.00081789	0.002041176	0	0
a60d00ae1ab34ff030667fbb194fe2df	0.000224243	0	0	0	0	0	0	0	0	0	0	0	0	0.000299887	0.000467356	0.001805541	0	0.000207297	0	0	0.000434474	0	0.003980302	0	0.00429999	0.000802418	0.009040379	0	0	0.000161223	0	0	0	0	0	0	0	0	0	0	0.035121413	0	0	0	0	0	0.088907317	0	0.001954773	0	0	0	0
94be766dc40dad46f1a1781d169c0949	0.000183471	0	0	0	0.001646636	0	0.000400891	0.005021142	0	0	0.002796762	0	0.001460789	0.000141123	0.013878447	0.000103767	0	0	0.016261953	0	0	0	0	0.001563763	0.001032959	0	0.000735342	0	0	0	0	0.020945095	0	0	0	0	0	0	0	0	0	0.001761756	0	0.001450269	0	0	0	0	0.010411737	7.98E-05	0.03578666	0	0
2f39a631f265424bf4affb1045e3b6bc	0.019651812	0	0	0	0	0	0.000712695	0	0	0	0	0	0.001400756	0.002310895	0	0	0	0	0.037975148	0.001291611	0	0	0	0	0	0.021273419	0	0	0	0	0.005784355	0.000746373	0	0	0	0	0	0	0	0.000461351	0	0.027103944	0.001613023	0.001175894	0	0	0	0	0	0.000718147	0.000704867	0	0
d0fd0a9dc8b837c33a27892433b1524d	0	0	0	0	0	0	0.000111359	0	0	0	0	0	0.010165489	0	0	0	0.001480404	0	0	0	0	0.000830707	0	0	0	0.10767336	0	0	0	0.001773458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002857539
c0104f01cb17092cd1bed68b2dd81fbe	0	0	0	0.00519108	0	0	0	0	0	0	0	0	0.000880475	0	0	0	0	0.007276119	0	0	0	0.009040045	0	0	0	0.010356796	0.000800225	0	0.014352588	0.007324151	0	0	0.027275263	0	0	0.019385191	0	0	0	0	0.005474614	0	0	0	0	0	0.002138664	0	0.000123459	0	0	0.009720253	0.022610626
4122275c0f42a44332dcc6151f16cf04	0	0	0.0006121	0.000727155	0	0.00040882	0	0.000203285	0	0.001166297	0	0	0.00050027	0	0	0	0	0	0.001248096	0	0	0.004446725	0	0	0	0.001399567	0	0	0	0	0	0	0	0.000935292	0	0	0.040963553	0	0	0.067420207	0.000286976	0	0	0	0	0	0	0	0	0	0	0	0
2033f1d7f33e23ccd4613305f46d39ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090902	0	0	0.000154993	0.024467769	0.000904004	0	0	0.003387143	0.000335896	0	0	0.105171348	0.000368511	0	0	0	0	0	0	0	0.003995197	0	0	0	0	0	0.000783929	0	0	0.000698339	0	0	0	0	0	0.000943265
8cb2135cf21a355690578a6ef7865042	0.008786236	0	0	0	0	0	0.001314031	0	0	0	0	0	0.00396214	0	0	0.032292207	0	0	0.006185416	0	0	0	0	0.053080086	0	0	0	0	0	0	0	0	0	0	0	0	0.00188194	0	0	0.00446672	0	0.006962326	0	0	0	0	0	0	0	0	0	0	0
67194c35635c0ad70cc7714cb4065faf	0	0.00068031	0	0	0	0	0	0	0	0	0.011628641	0	0	0	0	0	0	0	0	0.096905299	0	0	0	0	0	0	0	0	0	0	0.000135307	0	0	0	0	0	0	0	0	0	0.0001766	0	0	0	0	0	0	0	0	0.001176963	0	0	0
1e1fb6a654dc17052d2856c9165ec264	0	0	0	0.033166357	0	0	0	0	0	0	0	0.001371809	0.001300702	0	0	0	0.001895956	0.006716418	0.004717068	0	0.001715031	0.003835911	0.001740225	0	0.002282118	0.004273345	0.00131929	0	0.002738032	0.002095905	0	0.00054423	0.013308894	0	0.003046311	0.022030344	0	0.007741989	0	0	0.003752759	0	0.001316375	0	0.000967934	0	0.000261877	6.51E-05	0.000452684	0	0	0.000953977	0.00152587
4c61e399be5c8f9aea03ca2a529ca3f6	0	0	9.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.126595414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30cc1807044758d0abae06df56e3c0cd	0	0	0.012739341	0	0	0.000190782	0	0	0	0	0	0.094091421	0	0	0	0	0	0	0.004019602	0	0	0.001392656	0	0	0	0	0	0	0	0.001358883	0	0	0.007570928	0	0.002993485	0.000264515	0	0	0.000266499	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01772784
d570507cfc08ea04a22dca8bfc1e231c	0	0	0	0	0	0	0	0	0	0	0.123604248	0	0	0	0	0	0	0	0	0	0.000137202	0	0	0	0	0	0	0	0	0.00071399	0	0.001912581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9be2e50fe83375d18231530504919275	0	0	0	0.084168215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007591868	0	0	0	0	0	0.001513939	0	0.00024289	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002799614	0	0	0	0	0	0	0	0	0	0.034124012
4c494d7927f905600ec281e594cde144	0	0	0	0.002120869	0	0	0	0	0	8.33E-05	0	0.000955367	0	0	0	0	0	0.000103648	0.022649267	0	0	0.002956339	0.022382257	0	0.009248583	0.003638874	0	0	0	0.001105532	0	0	0	0	0	0.008672322	0	0	0	0	0.004834437	0	0	0	0.009604884	0	0.030377758	0	0.000144036	0	0	0.001985304	0
c4f9375f54e3b34b5cd3473f701b2f75	0	0	0	0	0	0.153280096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002980132	0	0	0	0	0	0	0	0.000164612	0	0	0	0
132d747f63484a4e1ee205949451a1a0	0.000774657	0	0	0.000464571	0	0.000299801	0.003006682	0.000731826	0	0	0	0.000685905	0	0.002205052	0	0	0.02529673	0.003026534	0	0	0	0.000464219	0.003684094	0.036335524	0.003507255	0	0.012219651	0	0	0	0	0	0.001613803	0	0	0.000188939	0	0	0.000290726	0	0.008609272	0.000525139	0.000611836	0	0	0	0.000392816	0	0.007098912	0	0.001365679	0	0.001276183
923aaa0a01d75e8d43011b0d89595d8c	0	0	0.001549379	0	0	0	0.001826281	0.000650512	0.001405764	0	0	0	0	0.00084674	0.034685957	0.015585763	0.006622861	0	0.00042215	0	0.001143354	0	0.002314129	0.001651615	0.013164216	0	0	0.000657177	0	0	0	0	0.000936404	0.000661899	0.001884135	0	0.001223261	0.001552538	0	0	0	0	0	0	0.000521195	0.006125425	0.006743338	0.008003297	0.001543242	0	0.001923698	0.00105711	0.003440144
cef2f68e7a724aa0511d45048f7efe6f	0	0	0	0	0	0	0.017060134	0	0.000301235	0	0	0.000538925	0.016028655	0	0	0	0	0.003130182	0.034983389	0	0.008369349	0	0	0	0	0.001231619	0	0	0.000397456	0.001151596	0	0.004587085	0.000298852	0	0	0	0	0.015007866	0	0	0.002273731	0	0.001038268	0	0.000273007	0	0	0.000976012	0.000308648	0	0	0.000309398	0.002441393
1862753a38eb7361848bb6e51b0002bf	0	0	0.000286922	0	0	0	0	0.000345585	0.000401647	0.000149953	0.000147198	0.002621136	0	0	0.001971024	0.017308291	0	0.000228027	0.000238607	0	0	0.000342056	0.008367891	0	0.001081003	0.000653131	0.000410926	0.000134423	0	0.000322447	0	0.001881482	0	7.19E-05	0.001355873	0.000302303	0.000141145	0.055456653	0	0.000125823	0.004459161	0.00013552	0.001186592	0.000391965	0	0	0.008707418	0	0.001604971	0	0.00024964	0	0
1fd3889b9e634af788d041a5b26ba144	0.000183471	0	0	0	0	0	0	0	0	0	0.11279571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111965	0	0	0	0	0	4.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a614e041681d48d23f1287fb0b9682c	0	0	0	0.020138159	0	0	0	0	0	0	0	0	0	0	0	0	0.002129704	0	0	0	0	0.000366488	0.001518069	0	0	0.005672912	0.00376322	0	0.043941	0.00048367	0	0	0.010121135	0	7.04E-05	0.005346987	0	0	0	0	0.002604857	0	0.000185405	0	0.00675072	0	0	0	0	0	0	0.012324352	0.001220696
c32a26009b21801b9e6390ae80f88a82	0.000468871	0	0	0	0	0.003597612	0.00247216	0.013965685	0	0	0	0	0	0	0	0	0	0.006509121	0	0	0	0	0	0	0.000792736	0	0	0	0	0.00048367	0	0	0	0	0	0	0	0	0	0	0.006291391	0	0	0	0	0	0	0	0.004321077	0	0.051411202	0	0
b345bd208dd2765c3d5c2a2ffb9c4824	4.08E-05	0	0	6.06E-05	0	0	0	0	7.53E-05	0	0	0	0.007424009	0	0	0	0	0	0	0	0	0	0	0	0.001321226	0.086698515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003273686
f04570d89c3d9634a9d5e844b63d4b79	0	0	0	0.003979155	0	0	0	0	0	0	0	0	0	7.06E-05	0	0	0	0.005140962	0	0	0	0.007647389	0	0	0	0.009050534	0	0	0.011305423	0.00647197	0	0	0.021836149	0	0	0.01545525	0	0.000103503	0	0	0.004613687	0	0	0	0	0	0.002225956	0	0	0	0	0.008353745	0.016645859
2197fa054bc092384446ac3f02e08881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032677048	0	0	0	0	0	0.001167896	0	0	0.018678889	0	0	0	0	0.023701356	0	0	0	0	0	0	0	0	0	0.026481684	0	0	0	0	0	0	0	0.010486891
40e8badaf72f2fea04eea8e67ee059ac	0	0	0.035214905	0	7.57E-05	0	0	0.000264271	0	0	0	0.001739258	0.001560843	0	0.000121919	0	0.012154897	0	0	0	0.007271729	0.016345379	0	0	0.007110599	0.000298574	0	0	0.018371312	0.000944309	0	0.000932966	0	0	0.001690438	0.0006235	0	0	0	0	8.83E-05	0	0.001205132	0	0	0	0	0	0	0	0	0	0.003745318
84addbca5cffd3f0a76508723f3b2bf0	0	0	0	0	0	0	0.026503341	0	0	0	0	0.003086571	0	0	0	0	0.011557541	0	0	0	0.003269992	0.014268611	0	0	0	0	0	0	0.021793853	0.006264683	0	0	0	0	0	0	0	0	0	0	0	0	0.00602566	0	0	0	0	0	0	0	0	0	0.025384935
962c427f9eda5adeacf0b1f4760b6525	0	0	0	0	0.001419514	0	0	0	0	0	0	0	0	0.006209427	0	0.043042441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036453589	0	0	0.000883002	0	0	0.003743263	0	0.00687895	0.00309888	0	0	0	0	0	0.001359412
553be300c99fa6ca40014f645ed2d14f	0.000550414	0.00073547	0	0	0	0	0	0	0	0	0.009126275	0	0	0	0	0	0	0	0	0.074672361	0	0	0	0	0	0.000130626	0.000129766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001137066	0	0	0
1142b3eb8b6a599efa1af414d34b5f0e	0.001141599	0.000275801	0	0.000201988	0.000246049	0.000517838	0.000378619	0	0	0	0	0.001567782	0.000160086	0.000511572	0.001686546	0.013323648	0	0	0	0	0.001417759	0	0.006886848	0.001300207	0.001105025	0	0	0	0.000772832	0	0.000761099	0.001446098	0.000478164	0	0.000950872	0	0	0.047217852	0.001477856	0	0.003796909	0	0.000982646	0	0	0	0.006874277	0.000130135	0.001214017	0.000219434	0	0.000593013	0.002885282
4b2124e1449d0f1f842cf0ea12981beb	0	0	0	0	0	0	0	0	0	0.001266266	0	0	0	0	0	0	0	0	0	0	0	0.004520022	0	0	0	0.001418228	0	0	0	0	0	0	0	0.000733845	0	0	0.030503105	0	0	0.052342407	0	0	0	0	0	0	0	0	0	0	0	0	0
9b7fd684ecb2fff448c7c88528ff5e4a	0	0	0	0	0.004031419	0	0.000668151	0.004187673	0	0	0.002418253	0.000734898	0	0	0.017596976	0	0.000285692	0	0.024264449	0	0	0.000781842	0.000925652	0.015321362	0	0.001735463	0	0	0	0.001358883	0	0.002005878	0	0	0	0	0	0.006085948	0.000799496	0	0.001766004	0	0	0.001509064	0	0	0.003622635	0.000672364	0	0	0	0.000618796	0
11e337b84b204f8d0394ff340a57b035	0	0	0	0	0	0	0.101247216	0	0.000552264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020527	0	0	0.000154566	0.000575798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72c7702b7bb7110d60d6720b445b6b43	0	0	0	0	0	0	0	0	0	0	0.093617916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001586043	0	0	0	0	0.000156828	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000293694	0	0
441df19b1873606e995864b3d8374d43	0	0	0	0.027349115	3.79E-05	0	0	0	0	0	0	0.001347313	0	0	0	0	0	0.004125207	0.003597452	8.61E-05	0.001143354	0.004300129	0.00122186	0	0.00146536	0.003191013	0	0	0.002274333	0.00179649	0	0	0.010898151	0	0.002553266	0.016248796	0	0.005382131	0	0	0.002560706	0	0	0	0.000918296	0	0	0	0	0	0	0.001134459	0.001442641
5ebb05c8662205a59fb54ab7f1447907	0	0	0.000478203	0	0.000227122	0	0	0	0.013153931	0	0	0	6.00E-05	0	0	0	0.000986936	0	0	0	0.000754613	0	0	0.000509541	0	0	0.009624327	0	0	0.00071399	0	0	0.000537934	0	0	0	0	0	0.006759376	0.062576018	0	0	0	0	0	0	0.000480108	0	0	0	0	0.002140003	0
0590605c267771a8017c18b4f5b7d0d9	0	0	0	0	0	0	0	0.044621077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001704326	0.000648602	0	0	0	0	0.001612235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040714955	0	0	0
77e9c70bc5f7a1ea993bf54224953f28	0.000937742	0	0	0	0	0	0.014209354	0	0	0.000466519	0	0	0.012766894	0	0.000528316	0	0	0.002529022	0.027421398	0	0.006974457	0	0	0	0	0	0	0	0	0	0.000490486	0.00443159	0	0	0	0	0	0.011157572	0	0.001279201	0.002406181	0	0.000889944	0	0	0	0	0.001192903	0	0	0	0	0
7a4bf88ac4fe6686f61dde33bb4736f9	0	0	0.013083647	0.003171205	0.013381281	0	0.003363029	0	0	0	0	0	0.000700378	0	0	0	0.002389424	0.015298507	0.002973405	0	0	0.018739769	0	0	0.001056981	0.002183325	0	0	0.001302773	0.001543139	5.07E-05	0	0.00165365	0	0.001479134	0.001738243	0	0	0	0	0.00593819	0	0	0	0	0	0	0	0	0	4.41E-05	0.002758799	0
b8b4099230926976d885e8d98ff3bc0c	0	0	0.056370627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002614283	0	0	0.003531277	0.003377622	0	0	0	0.022663411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5e2042ce0f1a69ef945e1bb5a26da8f	0	0	0	0	0	0	0.09311804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002854165	0	0	0	0	0	0	0	0
15a0bfd2400fb4919e8426c9c4f37c1d	0	0	0.000267794	0	0	0	0	0	0	0.000683117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000951706	0	0	0	0	0	0	0	0.000690677	0	0	0.031632269	0	0	0.04271694	0	0	0	0	0	0	0	0	0	0	0	0	0
3582ea8dde3c992ba8cb13ae072ef877	0	0	0	0	0	0	0	0	0.00017572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100373098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25fdb5027ddc12fa188a040c3791ae99	0	0	0.003443065	0	0.003350052	0	0	0	0	0	0	0	0	0	0	0	0	0.006281095	0.001651891	0	0	0.013266877	0.013810723	0	0.003555299	0	0	0	0	0.043023631	0	0.000419835	0	0	0.001074133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d489a5a4e187d0bd049934fb8b574b0	0	0	0	0	0	0	0	0	0.03110252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057671208	0	0	0
e16002a99cea9e70bfe11990f25d059a	0	0	0	0.030338531	0.000813854	0	0	0	0.000125515	0	0	0.000636911	0	0	0	0	0	0.001803483	0	0	0.001737898	0.003127367	0.006942387	0	0.000504468	0.022467717	0.001103013	0	0.001126126	0.001704362	0	0	0.003924928	0	0.000475436	0.000736864	0	0	0	0	0	0	0	0	0	0.002163345	0	0	0	3.99E-05	0	0	0.003356915
b6401642d9091a25621c3b19d8f8b4fe	0.010131692	0	0	0	0	0	0.002249443	0	0	0	0	0	0	0	0	0.031669607	0	0	0.006901235	0	0	0	0	0.023245599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002684226	0	0.002286895	0	0	0	0	0	0	0	0	0	0	0.000638091
da079207d6aa5893d7faab3f8c2b5603	0	0	0	0	0	0.022212532	0	0.02467881	0.000200823	0	0	0	0	0	0	0	0.000960964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001354798	0	0	0	0	0.000476112	0.00033918	0	0	0	0	0	0	0	0	0	0.032305191	0.007161523	0	0	0
77cae0f7470c15506c9fbed312710683	0	0	0	0.022299426	0	0	0	0	0	0	0	0	0	0	0	0	0.017479157	0	0	0	0.024513503	0.006059273	0	0	0	0.001100993	0.000886736	0	0.002428899	0.000621862	0	0	0	0	0	0.001927183	0	0	0	0	0	0	0.004041827	0	0.002556339	0	0	0	0	0	0	0	0.008045499
6f8a96fe1f2dd52e0a1bc04e10567335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003688024	0	0	0	0	0.001514818	0	0	0.000888825	0.001100993	0	0	0.020535241	0	0	0	0	0	0.023155485	7.56E-05	0	0	0	0	0.001236203	0	0.001223673	0	0.013129157	0	0.000851101	0	0	0	0	0.018847493	0
9a96f6c46080d9149f1bca2f7a6a88b1	0	0	0	0.006564596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009970044	0.021671675	0.009626777	0	0.001032959	0.001754124	0	0	0.023008302	0.001957713	0	0	0	0	0.002042613	0	0	0	0	0	0	0	0	0	0.001563586	0	0	0	0	0	0	0.005569163	0.003162713
e7f2e90c7ea3ef31e56165d46c663384	0	0	0	0	0	0.001035676	0.002360802	0.000792812	0.003413997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000862579	0	0	0	0	0	0	0	0.012549666	0	0	0	0	0	0	0	0	0	0	0.060603643	0	0	0
